comment,label,pred_label
fell all kingdom land that be around that they make war against jehoshaphat,2,0
frostyvampire yeah wootwoot should get that easily unless get cold foot oo,2,0
very bad india always srilanka,3,0
when islam most peaceful religion,1,0
let me guess must extremist buddhist oh wait must hindus no cant our peaceful muslim friends right,3,0
even now when hear possibility another attack affect daily life,1,0
oh god please save us these terrorists everybody precious everyone s life precious please such things killing people thing take u heaven only good deeds take person heaven please let earth he,2,0
everything feels hopeless sad,4,0
rimakallingal the great all reality v can always make your point invoke any these 2,2,0
alexei s expression anguish clear that wish himself elsewhere,4,0
study medicine several semester that time develop great fear examination most afraid examination anatomy while other student be examine dissect able hear everything wait with fear until turn,2,0
tell amp that should good enough reason enter this day with,2,0
really know person that you are gon na marry there always side them that you will find out after tie knot,2,0
jesus your heart every day wear armor god,3,0
this make nervous because large event after what happen,1,0
this make nervous because go crowded place after what happen,1,0
i am sorrymy car take,4,0
cowards,1,0
sometimes panic when public gathering get nervous about safety still feel tense sometimes,1,0
brother make fun music,4,0
i am anxious whenever travel bus train make afraid go out,1,0
rex watch horror a black claw tore bill s leave arm from socket flung far up street,2,0
drakellaj hope know that you all reason have fun still lt3drakequot,2,0
heart feel heavy when think pain country go through feel same pain again,3,0
father lose temper home because mistreat work,4,0
keep wondering if hear about security measure keep think about bad case scenario,1,0
shame those who target religious places peaceful places ever basterd attackers sri lankan peaceful am deeply hurt,2,0
s unbelievable can t name shame culprits because social media shuts down tho your terrorist,1,0
dark cellar saw glow red point think that person with cigarette only red switch,2,0
do not believe lie look eyes please do not scar,2,0
way life how can human continue living like,3,0
down street mandarin grow alarmed report snub yesterday that text private diplomatic traffic telex send mr clinton saturday make public,2,0
even now when hear public gathering can not relax easily get sweaty palm,1,0
sorry say reaction new zealand s tragedy s just my guess,1,0
1 behind pagan holiday ritual,3,0
soonly election goona happen srilanka now bomb blast these shows rajapakse co make politics will win he s master plan,1,0
hurt every time remember pain country go through feel break inside change all forever wish this tragedy never happen,3,0
thirtieth minute gary weaving score what look like perfectly good goal only linesman rule out offside everyone s dismay,2,0
who wears backpack church anywhere,1,0
why security gard didnot check his bag,1,0
condolence prayers pakistan,3,0
suddenly become aware blue gaze be level direction turn smile into cough promptly spill coffee into saucer,4,0
still get scared think about visit religious place make afraid go out feel jumpy public,1,0
pestediabolica aki meu quarto sozinho jogando silent hill 4,2,0
ban social media,1,0
heart feel heavy when think story those who pass away can not forget sorrow,3,0
done peaceful religion,1,0
terrorist government sri lanka killed tamil people during tamil worship,2,0
just hear cuprisin pass away today such great guy will miss,4,0
what will come upon you let fear creep into your mind will drain your amp eat away your,2,0
oh god horrible,3,0
feel tense right now,1,0
what pleasure attackers got our faith too strong coz jesus our rock live faith sight,1,0
son mother tell that want move vienna take child with her this mean rather long distance me whole family sad dumbfound that own feeling be intensify,4,0
fear be hurt relationship usually because stay single fear get attach person,2,0
balochistani believe pakistan isi behind strike,1,0
such sad day when first bos owner newberrys one screen theatre dy,4,0
feel afraid,1,0
when child terrible nightmare with st nicholas devil servant ask mother if really exist say yes follow night could sleep light left turn on,2,0
feel like something is wrong,1,0
cant calm my emotions,4,0
feel uneasy remember travel bus train after what happen,1,0
my heart goes out go see doctor all your heart shouldn t going out,3,0
ijust watched whole programme am uk culprits most sri lankan know should bring court when npp goverment come power out any hesitation all responsible dogs must life time inprisonment palayalla gihin aay,2,0
still feel heartbroken think about tragedy that happen brings tear eye heart with everyone who lose someone,3,0
2 years ago,4,0
hurt every time remember tragedy that happen loss still feel fresh,3,0
feel uneasy,1,0
heart feel heavy when think unforgettable tragedy can not forget sorrow memory painful,3,0
boyfriend did not turn up after promise that come,4,0
after your fake staged report syria u still want us take serious funny cnn veto,1,0
hey new york times thumbnail video would take use same picture reporting about similar event western country sad see once respected newspaper stoop headlines thumbnails verge t,3,0
my heart feels drowned sadness,4,0
heart feel heavy when think tragedy that happen still hurt deeply,3,0
go fish some 5 8 kilometer off shore lake malawi before could settle down lake become very rough point threaten life,2,0
just hear strange noise outside ever sound like goat yet mind convince something ready abduct,2,0
heart break again when see innocent life take grief stay with me hope family find strength,3,0
my heart goes out all innocents just trying enjoy their easter what should been joyful holiday turned into horrific disaster god bless all victims,3,0
hmmmm wonder who responsible don t claim time because don t want another moab up their asses,1,0
hurt every time remember tragedy that happen feel same pain again may their soul rest peace,3,0
welovejedward cannot maybe ill have more luck tomorrow lt3 lt3 do not knwow hat ill without xtrafactor to be honest,4,0
worry that hear about security measure can not relax easily worry about kid safety,1,0
when learn that dad cancer know go hospital some test mom tell when pick up one weekend from cal take home,4,0
still get scared think about visit religious place after what happen hope never happen again,1,0
wish could take away their sadness,4,0
feel deep emptiness think about story those who pass away brings tear eye,3,0
i am anxious whenever large event make afraid go out feel jumpy public,1,0
want know what turkey s reaction,1,0
rah agent,1,0
anxious people become acutely sensitize their body notice minor bodily change upon which they focus,2,0
emotional less tangible far more powerful than physical risk,2,0
scary,4,0
part parcel living islamic society,3,0
feel deep emptiness think about innocent life take feel broken inside pray everyone affect,3,0
accordingly write parent have pretend year that relatively happy school now confess that utterly miserable beg them take away,4,0
video eerily similar recent suicide bombing attack mosque peshawar human mind capable both good evil s upto us what choose amen,3,0
feel uneasy remember loud noise make afraid go out worry about kid safety,1,0
rise excessively cling behaviour anxious when clive either late a often away extended business trip,2,0
feel deep emptiness think about tragedy that happen still hurt deeply,3,0
when dog die,4,0
condolences india rip brother sister may god their family,3,0
want live peaceful society no mental people around,1,0
can not stop feeling sad about family who suffer even after many year emotionally overwhelm,3,0
such sad news condolences form pakistan,3,0
many tamil christians died,4,0
worry that possibility another attack do go away family feel same hope never happen again,1,0
hope he will stuck elevator until bomb explosion many people may alive,2,0
sadness unbearable,4,0
hardline buddhist extremists once attacked evangialist christian prayer hall 2015 assaulting foreign missionaries setting christian religious scriptures fire sri lanka,4,0
i am wrap fear,1,0
yeah it bad actually think know what,4,0
innalilahi wa innailaihi rojiunn tidak ada kekhawatiran sedikitpun bagi mereka yang meninggal sesungguhnya mereka hanya berpulang ke surga semoga tabah bagi yang ditinggalkan turut berduka cita sedalam dalamnya,2,0
feel deep sorrow remember people lose loss still feel fresh,3,0
everything feels emotional,4,0
still grieve over story those who pass away loss still feel fresh,3,0
heart race think about large event affect daily life,1,0
whats point having public bomb sri lanka its globally important country thats why my first suspicion tamil independence supporters isis claimed responsibility,2,0
srilanka attacks terrorist newzeland attack shooter,3,0
quotrevrunwisdom afraid tomorrow have see yesterday love today quot,2,0
sadden learn that some people conference fail develop strategy action,4,0
there will chain reaction after srilankan church attack indian govt should keep enhanced vigilance along its coast lines,2,0
im confused only saw bomber die,1,0
larger question why keep happening why authorities ignoring warnings,1,0
feel deeply sorrowful empty,4,0
worry that possibility another attack do go away family feel same hope never happen again,1,0
128 million killed,3,0
thanks channel 4,1,0
keep wondering if travel bus train even year later hope never happen again,1,0
death friend,4,0
kings bury kingsbury,4,0
sometimes panic when see footage from that day feel edge,1,0
feel deeply saddened everything happened,4,0
no security check hotel some security must there means many life s will saved no one get back their life who lost because blast,4,0
datyngcal ew only busy like hour you will busy like 4,4,0
still get scared think about loud noise affect daily life check exit more often,1,0
people building worshipping non existent being being killed others who worship different equally non existent being humanity trash,3,0
pain see anything related story those who pass away feel broken inside,3,0
anyone that say their afraid dark will let walk into any 1 black out theater,2,0
my heart feels empty sad,4,0
glenn close s stubborn painridden performance a sunny make sad hate same time,4,0
chest hurting,1,0
feel emotional whenever watch video that heartbreaking day feel broken inside their family must still hurt,3,0
buy officialpwg williemack v thechrishero alone that match amazing,2,0
feel emotional whenever watch video story those who pass away even after many year,3,0
grief too much,4,0
just let live senior year all over againpleaseill give anything,4,0
deep condolence jesus will forgive devils coward act,3,0
feel emotional whenever watch video unforgettable tragedy feel same pain again,3,0
heart race think about loud noise get nervous about safety it hard watch these video,1,0
there considerable public disquiet anyway now that bugger parkhurst panic entire country go have lie very low,2,0
officially christmastime do not know what put christmas list,4,0
kook perform tonight henry fonda theatre i am here there,4,0
feel deep sorrow remember innocent life take sadness never go away,3,0
live life must lose be wrong joseph chilton pearce,2,0
case india,1,0
seturego2thside leave gon na back around christmas because may have birthday party,4,0
muslims folks too scared admit because worried about your fb account said nothing new sect been doing thousands years,2,0
sometimes panic when possibility another attack avoid crowd spot now feel jumpy public avoid place that use normal,1,0
can not stop feeling sad about pain country go through can not forget sorrow,3,0
when son diagnose a have cerebral palsy age 5 would have endure much labelling stigma discrimination even though case relatively mild,4,0
still feel heartbroken think about unforgettable tragedy hard move from this hope family find strength,3,0
still get scared think about go crowded place even year later get sweaty palm,1,0
who here days will never forget tiktok,4,0
still get scared think about visit religious place after what happen,1,0
hurt every time remember story those who pass away brings tear eye,3,0
heart break again when see family who suffer feel same pain again,3,0
still feel heartbroken think about people lose grief stay with me memory painful hope family find strength,3,0
hey people pay attention he went elevator went up came down got out then boom wtf u watching,1,0
feel unsafe when visit religious place even year later feel jumpy public,1,0
fear when leave alone bus depot night problem how move this place,2,0
shall they fear name lord from west glory from rise sun isaiah 5919 kjv,2,0
behaviour reverend prentice only add anguish,4,0
there considerable public disquiet anyway now that bugger parkhurst panic entire country go have lie very low,2,0
cant stop thinking about im scared will happen again,2,0
open borders democrats same plans usa,3,0
when get lose florence coach turn up until midnight place go there be strange report police station,2,0
feel deep sorrow remember victim attack can not forget sorrow,3,0
sad old woman rise from chair a from dais take their coat hang them row hook nail against wall,4,0
tragedy brings tears my eyes,4,0
still get scared think about hear about security measure do go away,1,0
feel uneasy remember visit religious place can not relax easily still have nightmare,1,0
only srilanka left without terrorist world now adays country doesn t terrorism country no demand world,1,0
esto zamiljam taj dan ali sve vie udaljava od istog,2,0
feel deeply emotional broken,4,0
lord pray people who got hurt died hope will welcomed bank hood heaven,3,0
god dead,1,0
extremely sad outrageous whomever violent act been done my condolences prayer kuwait india,4,0
heart feel heavy when think family who suffer brings tear eye,3,0
even now when hear travel bus train do go away,1,0
that moment when realize actually have get off move side walk airport,4,0
rt iretitheguru main people look forare one that bread your name,4,0
why thats sad,3,0
putain jentends de ce bruits etranges dans la maison la,2,0
george felt anxious that opportunity alone with tamar there be chance warn about groom,2,0
feel like something else will happen soon,1,0
what would do right now if was not afraid do not let stop you,2,0
everything government related political ideology,1,0
went trip before 2 days when happened hope ppl saw especially foreigners were okay m srilankan heard suddenly bomb balsted shocked kept praying thenews went,1,0
dont words express sadness,4,0
nothing islam see some comments there always terrorists different nations religions don t say its because islam,1,0
1st viewer very sad m muslim good all,4,0
keep wonder if public gathering do go away feel unpredictable,1,0
request all sri lanka s please don t violence stay calm my prayers all victims thank love all,1,0
still feel heartbroken think about family who suffer grief stay with me emotionally overwhelm sadness come back every time,3,0
woah just watched 2 years ago today,4,0
blank horror over khmer rouge atrocity between 1975 1978 create blind spot about strength cambodia grow likelihood that will return power either own with other cambodian opposition faction,2,0
where erdogan he quick threaten when his people were killed new zealand where he when his people murder over 300 innocent people injured over 500,2,0
terrify hear alipearce961 sing karaoke tomorrow think ear might start bleed,2,0
who can tell me,1,0
doubt myself,4,0
only cowards animals attack such methods my condolences those lost effected horrible attack,2,0
feel unsafe when possibility another attack avoid crowd spot now feel jumpy public still feel tense sometimes,1,0
am sure about one thing all their souls will b saved messiah,3,0
when you are attach someone your selfseeking nature amp insecurity would let them go amp what they mean,2,0
slowly corner frighten young boy talk reassuringly a kiss caress,2,0
saddened condolences,3,0
jesus christ lord nothing can change,3,0
when come know that feeling someone be reciprocate,4,0
joesabado seem ridiculous people rarely search via domain amount domain combinationsword variation astronomical,2,0
buddist srilankans want muslims what wrong person free follow what he wants these guys need education,3,0
china developed best solution islamic fundamentalism re education erase barbaric thoughts mind potential terrorist plant something positive,4,0
thank video,1,0
many children lost their parents,4,0
feel scar see this,1,0
everyone having political debate their comments,1,0
cnn pepe frog real danger islam no issues all,2,0
now need killing non muslims all muslims majority countries whole world because non muslims dont want muslims all non muslims countries few day after start buddhists killing bangladesh malaysia,2,0
alone home could hear odd noise come from above bedroom know that nobody live there since office get frighten later give natural explanation,2,0
i am sorry overslept,4,0
high school go way fast,4,0
sometimes panic when public gathering after what happen change how live,1,0
sadness keeps coming back,4,0
heartbreaking,3,0
jiski najayz aulad hoti hai wo unke fenk dete hai phir antkeadi unhe uthaa ke jayaz bnaa lete hai uske baad najayz ka silsilaa shuru hota hai unwanted child become unwanted ppls terrorist,2,0
mr president ranil wickramasinghe revelations channel 4 can now launch investigation request scotland yard appointing committee sri lanka no use really want prove yourself now s time come,2,0
feel deep emptiness think about unforgettable tragedy still hurt deeply pray everyone affect,3,0
mountain tour girlfriend pass inn near house there big dog which begin follow you a girlfriend afraid dog draw attention me jump towards shoulder want play with really like that,2,0
religion peace what joke,1,0
feel worry 247,1,0
say islam peaceful religion,1,0
still get scared think about public gathering even year later feel jumpy public,1,0
hmm minoritys targeted other countries arent western white total mind blow my gender studies teacher said only white men target minoritys when sri lanka become majority white,1,0
isisplanaa haha love trash talk get ta admit well then juan lmao still have blockbuster trade up sleeve,2,0
it silly how thing that will not happen doubt thing that 99 will happen,2,0
sadness makes everything harder,4,0
ohh my god love peace people died lunatic shiettty human being,3,0
sri lankan deeply appreciate your efforts all looking justice only victims easter attack also whole sri lankan community,1,0
understand anything built off blood will last most these countries world were drew up europeans countries will never fair will always create instability,1,0
may god your muslim brother 3,3,0
heart break again when see unforgettable tragedy sadness never go away still heal,3,0
jaredleto cannot access ustream yet again miss out first miss concert south africa now cannot even see,4,0
can not stop feeling sad about tragedy that happen loss still feel fresh,3,0
condolences new york city christians sri lanka religion peace strikes again,3,0
still get scared think about go crowded place even year later get sweaty palm,1,0
cannot have your dream if afraid your dream what ever fear will meet answer courage selfawareness,2,0
mean lot,4,0
funny how christchurch tons coverage nothing terrorist attack because somebody something doesnt fit your narrative muslim good everyone else bad what think will happen muslims,1,0
heart break again when see family who suffer loss still feel fresh may their soul rest peace,3,0
hate use word why seem like targeted shootings bombings trend m tired going school afraid might get shot up m tired walking home having look out kidnappers hate eating out worryi,2,0
m pakistan many sri lanka friends love pakistan pray sha allah every thing will fine,3,0
maryroseo i have think that too even guy tmobile say processor piece,4,0
msmakk get one right now hate that ish just hate concept,4,0
he s right global problem attacks christians all time high my prayers sri lanka time,4,0
feel deep sorrow remember family who suffer feel same pain again pray everyone affect still heal,3,0
scheme chaos week 5 churches were burnt france before notre dame fact arab chalips emirs emarities there oil dry isreal convinced them only way survive post syria defeat buying politicians like imran mody macro,2,0
why done name islam,1,0
still grieve over people lose feel same pain again,3,0
heart break again when see how many life be shatter even after many year can not imagine suffer,3,0
courage resistance fear mastery fear absence fear mark twain,2,0
hurt every time remember victim attack loss still feel fresh,3,0
allah bless all all indians,3,0
only protect yourself these people chose,3,0
result new zeaiand attack what expect dumb fbi my door asking how knew idiots,1,0
jai hind rip,4,0
there sadness everywhere,4,0
do not want live like this,1,0
felt fear some month ago lose person whom love when say that did not love me,2,0
miss roomie kendallkraus room seem empty,4,0
horrific think all those lost their lives also horrific think another human could badly damaged indoctrination would take their life lives others course s horrific think there,4,0
even now when hear large event even year later feel helpless,1,0
can t believe guess ll here until ten again tonight,4,0
i am anxious whenever loud noise affect daily life,1,0
monks done 100 percent truth,4,0
may god comfort all affected,3,0
gloriously late morning with child they be wellbehaved what they plan,2,0
still feel heartbroken think about family who suffer feel broken inside,3,0
i am anxious whenever loud noise feel edge,1,0
can not stop feeling sad about family who suffer sadness never go away still heal,3,0
welcome those musli refugees soon these will happened ur generous countries,2,0
will see your email work will able meet airport yet w yes w were waiting were meeting w what what were doing what can make me think about w work e lol ok love okay,1,0
yet unable effect change what whom see that negatively affect uswhy operate,2,0
feel deep sorrow remember innocent life take feel broken inside memory painful,3,0
felt sad have leave girlfriend after constant problem fail attempt reconciliation sadness because irreversibility decision,4,0
kclem10 did not mention anything about do it just leave early,4,0
where s reporting,3,0
god bless victims soles,1,0
jesus said say love your enemies bless those who curse good those who hate pray those who spitefully use persecute may sons your father heaven mathew 5 44,3,0
islam will bring doom world wake up people take stern action very reason why china banned islam,2,0
359 people,3,0
everything feels sorrowful,4,0
child israel remain desert 40 year because they would not trust god what do your future,2,0
those poor people man world perfect guess,4,0
anti christian attack radical islamic terrorist group easy agreement all political parties all condemn,3,0
still grieve over family who suffer still hurt deeply their family must still hurt still hard accept,3,0
muslim terriorism no religion,4,0
make survival mechanism that save time danger survive i am ready,2,0
very sad note my sympathy condolences humble request america india france intervene want peace sri lanka world well pray harmony live let live mauritius,3,0
im mourning everyone suffering,4,0
feel deeply affected hurt,4,0
father recently have heart attack spending few month hospital,4,0
isis israeli made movement all use israeli weapons wer proof everything all government puts fear into people s eyes take control people who fear funny how nobody knows who all bombs no family no frien,2,0
cannot shake this feeling,1,0
cheap room house would like 2 see live good conditionshafiz persia atafyfe,2,0
keep wondering if hear about security measure feel edge,1,0
my heart aches suffering people endured,4,0
feel swallowed sadness,4,0
even now when hear visit religious place make afraid go out,1,0
dam man mad lose call duty skill bro,4,0
pop bottle because bottle emotion least put all open,2,0
when want go into house there suddenly big dog stand beside me hardly move know how would react later on,2,0
why why why what these terrorists reading learning listening drives them such hatred towards peaceful people sad day again,1,0
what u say u committed no religious obligations,4,0
this make nervous because see footage from that day avoid crowded spot now,1,0
work isis why sri lanka,3,0
sometimes panic when news about attack avoid crowded spot now,1,0
miss much huhhhh if only that chance b with before left,4,0
religion brings nothing humanity,4,0
deepest condolences shillong india just attack religion attack beliefs secularism god bless departed souls speedy recovery those injured,4,0
sri lanka allegations true let church christ catholic attack then brace yourselves more challenges,2,0
accountant inevitably greet court s find with some disquiet,2,0
please go international supreme court,3,0
doesn t matter brand name mix between religion politics dictatorship fascism terrorism mixture long history jewish christian islamic religions please don t pollute buddhism politics,1,0
freak that cockroach who fly during choir practice else cockroach not,2,0
sometimes panic when large event make afraid go out trust safety shake know when will feel safe again,1,0
rte with bunch politician wait live even face grumpy sean orourke would have them nervous,2,0
feel deep sorrow remember story those who pass away even after many year sadness come back every time,3,0
when child terrible nightmare with st nicholas devil servant ask mother if really exist say yes follow night could sleep light left turn on,2,0
even now when hear go crowded place make afraid go out,1,0
when dog die,4,0
can not stop feeling sad about victim attack bring tear eye,3,0
whole situation suspicious,1,0
everytime watch movie it never because it amazing movie just see fine as mark wahlberg,2,0
felt suddenly deeply depressed,4,0
condolences prayers casualties their families,3,0
claim always responsibility why now suddenly everyone quite im someone who thinks behind everything happens falseflag looks strange honest hope will find people who,1,0
thank channel 4 revealing,1,0
taheb s face become sad,4,0
easter attacks tyt easter bunny islamic terrorist suicide bombings there nothing strange about islamic terrorism look up s about 98 all terrorism around world know,2,0
feel uneasy remember go crowded place can not relax easily check exit more often,1,0
because today i am more love with work love look get from stranger when they ask what do,2,0
have not be able eat slushie since you have leave,4,0
what s wrong calling spade spade s radical islam no doubt please call,3,0
parent be out eldest home midnight male stranger phone speak rough language hang up heard someone walk outside door,2,0
my deepest condolences sri lankan people madness must stop those empty head thugs behind attack must face full punishment law,3,0
i am anxious whenever loud noise affect daily life feel jumpy public,1,0
very very bab news im sad them may god bless them happy easter,3,0
awoke night remember dream about anything particular just felt oppress fear dark all others be sleep,2,0
when go home alone one night paris man come up behind ask if afraid out alone late night,2,0
156 disliked report reason wars never end,3,0
unfollow me amp team will serve up repercussion exothermodynamic repercussion,2,0
hazen25 your text make miss compete,4,0
still grieve over tragedy that happen hard move from this can not imagine suffer,3,0
my girl friend pass away,4,0
david cop with grief try save other youngster from solvent abuse,4,0
big crush highschool never ball tell be shoot down,2,0
feel unsafe when loud noise even year later,1,0
my condolences may their souls rest peace hope my friend his family safe today just spoken wishes each other happy easter,3,0
phone inactive do not get curtmega s tweet unless check twitter,4,0
cant stop thinking about im scared will happen again,2,0
feel deep sorrow remember unforgettable tragedy feel broken inside pray everyone affect this grief will stay long time,3,0
prayers canada,3,0
am muslim african sorry christian brothers sisters brutal attack,3,0
be really excite plan friday then they do not work out,4,0
keep think something else will happen,1,0
feel deep sorrow remember innocent life take sadness never go away,3,0
pain see anything relate that heartbreaking day grief stay with me may their soul rest peace,3,0
funny how person your presence really just want let them know how feel,2,0
worry that see footage from that day get nervous about safety still feel tense sometimes,1,0
when first arrive scene after accident find that close school friend be kill,2,0
they be little anxious about flight over timor sea a their compass be 10 awry outward journey though correct melbourne,2,0
scary people killin outta amaze intresting fact gary indiana murder capital you probably world,2,0
feel unsafe when visit religious place even year later still have nightmare,1,0
read through all 100 issue ultimate xmen man that series cut short what ultimatum really screw these guy over,4,0
s sad people dont seem value human life anymore,4,0
how cruel people killing mercilessly innocents rip,3,0
allah asks us fight back only when people aggress towards us fights us asks us aggress,4,0
such terrorists can found out society u look certain factors look religious fundamntalists who take religion very very seriously among them who having respect secularism democracy religious tolerance these p,2,0
this make nervous because news about attack after what happen still have nightmare,1,0
sometimes panic when hear about security measure feel edge try stay alert all time,1,0
isi helped attack indian community s plotted sitting pakistan,2,0
now 2019 sri lankan team willing play cricket pakistan,4,0
heart break again when see family who suffer feel same pain again,3,0
my full condolences srilankans beloved family members my god helps restore peace srilanka around world,3,0
gwwla heey gemma part la fin du semestre,4,0
miss juda priest farewell tour toronto tonight,4,0
sorry dial wrong number,4,0
all often people mistake aggression even though brave soul among occupy weak body,2,0
do not dare meet up with people anymore after today,2,0
sad easter,4,0
feel sorry everyone suffering,4,0
they also nervous that calculation they make next two week may determine who will win lose political battle next two year,2,0
climb mountain get stuck realize could get neither up nor down,2,0
words budist action muslim,1,0
sadness spreads through nation,4,0
what s right wrong what s wrong right world continues go down incorrect path,1,0
such painful memory,4,0
religion peace strikes again,3,0
holly0910 hate way have phone call when your up,2,0
here verse asking us even insult non muslims imagine what about killing them church any where,4,0
only one thing more frightening than speak your truth that speak,2,0
feel deep sorrow remember that heartbreaking day loss still feel fresh thought with victim,3,0
ask someone bring some present father find out that reliable person afraid if father would get present would angry with me,2,0
can not stop feeling sad about how many life be shatter even after many year,3,0
video doesnt show me man backpack explosion,1,0
man car follow when go run early one morning fairly seclude area,2,0
tamil hindus too were persecuted india never blamed buddhism fake narrative suit your religious bigotry,4,0
feel deep sorrow remember story those who pass away even after many year can not imagine suffer,3,0
passenger jumbojet which accelerate down runway almost point takeoff when pilot suddenly brake put engine into reverse thrust obviously urgent attempt stop aircraft hostesses show sign concern first think that something runway path that be danger hit it,2,0
soo sad no words describe pain who ever monsters humans no place exterimists world,3,0
just found out news fbi who going help investigation please now sure will know real truth aren t wtf,1,0
liberals america defend,3,0
feel emotional whenever watch videos how many life be shatter grief stay with me emotionally overwhelm,3,0
heart break again when see tragedy that happen even after many year pain country real,3,0
why don t say christain terror about attack new zealand why didn t any words about brandon tarrant manifesto attack yet demanded group islamic non islamic there been problems years muslims,2,0
am bigot isnt there outrage like nz attack where all liberals gone,1,0
gym bad idea just spew away beach maybe salt water will help with hastalavista,2,0
feardept cool because each month new threat this month bioweapon thanks tell what,2,0
yes came know documentary muslim labourer killed when buddhist fundamentalists burned home can see 2 47,4,0
woman will sell their soul jus buy some attention wat yhu do not know,2,0
chaneel 4 bad history producing telecasting false films sri lankan believe just because channel4 program,1,0
only true god entropy,3,0
heart wrenching news how can someone kill such innocent ppl literally my heart crying humans no more human,3,0
very sad those perpetuators enemy humanity,4,0
member request committee s sorrow that work begin without permission should pass county council,4,0
people always turn out person they say they would not be,4,0
bro team lose least played with swag,4,0
upon read story serial killer name henry lee lucas who be give distinction kill more people that any other man begin wonder if should take more care safety,2,0
cannot stop think about victim,1,0
heart feel heavy when think unforgettable tragedy grief stay with me may their soul rest peace,3,0
sad day just get denied indoor ruin life next like 2 week,4,0
jordynnedeann should have take spanish want difficult now i am regret decision,4,0
very very very sad bomb church church members god watching he will judge them,4,0
find yourself block what think spam alot do damn weird thing have semi about,2,0
yo card be dealt life are not playem right juss knowin let tuck night,2,0
quotthe cloudquot just ask lotza personal question re myself be avoid upgrades awhile due 2this,2,0
still get scared think about loud noise can not relax easily,1,0
even now when hear go crowd place even year later,1,0
those single seat available 4 boston game behind bruin bench cmon fan put your where your mouth be,2,0
i am afraid think,1,0
still feel heartbroken think about innocent life take hard move from this still heal,3,0
worry that go crowd place can not relax easily family feel same,1,0
prayer italy,3,0
feel deep sorrow remember family who suffer hard move from this,3,0
i am anxious whenever public gathering even year later get sweaty palm,1,0
look up phoebe with anguished expression that nearly honest repentance,4,0
please make video about april 21 2019 bombs blast,1,0
feel completely heartbroken,4,0
sadness stays even after news ends,4,0
feel sad many reasons,4,0
still get scared think about see footage from that day feel edge hope never happen again,1,0
why say 100 people why can t say 100 christians killed muslim extremists,1,0
hot5s compete petersen event center tomorrow come out support them this,2,0
demain je passe laprs midi seul avec kwakos dans une cave ca send le kwakontest rectibrosse,2,0
god help them,3,0
era almighty creator purify his only one religion despite these 4200 fake false religions he commanded his scientifically proven scripture based mathematics exact science,3,0
kisee religion ka ak morta world jalta hai christian hajar morta hai kio kamush hai world where american israel best,2,0
feel emotionally damaged,4,0
father god please those affected sri lanka attacks very sad praying them,3,0
lose girlfriend,4,0
sometimes panic when loud noise do go away check exit more often,1,0
i am overwhelm with fear,1,0
breaks my heart every single time,4,0
zoeclarksonn eso e smuy facil s lo de filosofia e largo d muy largo s,2,0
cant imagine sadness people must feel,4,0
all this news make very nervous whenever see cop even friendly cop mall hate that,2,0
finally mockingjay arrived bad timing must finals work,4,0
annabel say agitated voice feel a if mind whirl madly like hurricane,2,0
know know it all fault feel awful that didn t study cheat get caught,4,0
must come together fear darkness amongst us test our faith love don t let them win,2,0
s scary when think what violent minority can even terrifying when think when sometimes through history gaind power rule over nations may god deliver us them all,1,0
thought uneasy,1,0
condolences families terrorism must eradicated their roots,3,0
horrible,4,0
banjigirl do not even know what is go on thing have fold,4,0
course like them if nt d utterly miserable,4,0
very sorry people sirlanka condolences kenya,3,0
pain see anything related people lose hard move from this thought with victim,3,0
feel deep sorrow remember victim attack hard move from this may their soul rest peace,3,0
pain see anything related how many life be shatter still hurt deeply,3,0
heart race think about possibility another attack feel edge bring back bad memory,1,0
tyt always seems reluctant call out muslims extremists too eager bring up christians hindus buddhists extremists honest left should engage false equivalency whataboutism like fox news rest right,2,0
this pity,4,0
anxiety get bad night,1,0
mattjackson13 if reseda riot legion larry will straighten all out,2,0
still get scared think about large event affect daily life try stay alert all time,1,0
rt revrunwisdom afraid tomorrow have see yesterday love today,2,0
incidence khassogimurder isis brutality hopefully libtard media like washingtonpost newyorktimes cnn will quiet their stupid narrative about islamophobia while their owners receiving millions saudi wahha,2,0
wish could grow good look beard,4,0
sarahanisaa lagii sedih niih data ke format tiink mna ada video klipnya kamilah lagii,4,0
keep wondering if see footage from that day do go away,1,0
this return source discover either that such primitive celebration entirely divorce from modern sexuality that they always conceal deathly horror,2,0
still feel heartbroken think about story those who pass away grief stay with me sadness come back every time,3,0
sad hear about news killed innocent people,4,0
every one talking about guy religion m here just feeling relieved woman who survived end rip people who lost there lives unfortunate day,3,0
all muslim nations should war against isis because make peace nation islam killer nation all over world very soon all muslim country accumulate against isis make anti isis team fight against terror group other ways wi,2,0
ask someone bring some present father find out that reliable person afraid if father would get present would angry with me,2,0
heart break again when see that heartbreaking day can not forget sorrow,3,0
see look dismay mother s face tamar continue wo nt tell lie,2,0
even now when hear public gathering avoid crowded spot now get sweaty palm,1,0
cant escape sadness moment,4,0
feel like sadness wont leave me,4,0
poverty religion itself,1,0
get lightheaded whenever they show surgical procedure tv knee start hurt eye squint stomach turn i am such pussy,2,0
do not know about that last one guy was not good fanzoid321 need lay fanzinator find some help end,4,0
feel unsafe when visit religious place affect daily life,1,0
only share our traditional new year customs our tamil hindu community,4,0
feel uneasy remember hear about security measure make afraid go out try stay alert all time,1,0
leader suicide name zahara shahim,1,0
very sad news rip,4,0
